tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
178637,AmazonHelp,False,Wed Oct 04 21:05:07 +0000 2017,"@158107 I'm sorry, we don't have access to account info here. Reaching out at the link provided will get you real time support ^VS","178638,178639",178636.0
178638,158107,True,Thu Oct 05 06:33:13 +0000 2017,@AmazonHelp This is the last time i buy from Amazon while Yodel is your carrier!!,,178637.0
178639,158107,True,Thu Oct 05 06:32:00 +0000 2017,"@AmazonHelp Delays in delivery are the norm now,everytime you order,they wait till you stay in all day,then approx 6 o clock in evening to change date!!",178640,178637.0
178640,AmazonHelp,False,Thu Oct 05 06:41:25 +0000 2017,"@158107 Apologies, do you have delivery prefs set on your acc: https://t.co/Ax3NnIjVNV? ^JJ",178641,178639.0
178641,158107,True,Thu Oct 05 07:10:26 +0000 2017,"@AmazonHelp No,except i would like it moved from the seller to my address,as was promised,this is happening all the time Yodel are rubbish !!",178642,178640.0
178642,AmazonHelp,False,Thu Oct 05 07:15:52 +0000 2017,"@158107 I understand, please contact us via the link sent previously so an agent can look into it and keep us posted. ^JJ",,178641.0
178634,158107,True,Wed Oct 04 20:31:30 +0000 2017,"@AmazonHelp Can you tell me why my tracking says with courier to deliver today,then says it might take another 6 days?",178632,
178706,AmazonHelp,False,Wed Oct 04 20:37:39 +0000 2017,@158113 We'd like to assist you regarding this. Please contact us here: https://t.co/TK4yevTaND. ^NR,,178707.0
179057,AmazonHelp,False,Wed Oct 04 10:15:30 +0000 2017,@158225 The EA forums have been updated with more information. ^JJ,,179058.0
179058,158225,True,Wed Oct 04 10:02:23 +0000 2017,"@AmazonHelp I'm trying. If your customers are the ones affected, and if it means your product is too, shouldn't Amazon try as well?",179057,179059.0
179059,AmazonHelp,False,Wed Oct 04 09:42:25 +0000 2017,@158225 Sorry to hear this. Please get in touch with EA for assistance with this. ^RL,179058,179060.0
179060,158225,True,Wed Oct 04 09:26:48 +0000 2017,@AmazonHelp 16th of September with Amazon. Received the code Monday. Input it to PSN last night. Was told it redeemed. Are the codes broken?,179059,179061.0
179061,AmazonHelp,False,Wed Oct 04 09:22:29 +0000 2017,"@158225 Hi Jack, when did you place the order? ^TP",179060,179062.0
179062,158225,True,Wed Oct 04 09:02:18 +0000 2017,@AmazonHelp @116089 @149601 Guys come on... why can't we Amazon preorderers get access to the BF2 beta?! Sort it out guys!,179061,
179063,AmazonHelp,False,Wed Oct 04 10:15:30 +0000 2017,@158226 Hi Wendy-Sorry to hear you're missing an item. Was the order broken into separate shipments perhaps? Who was the order sold by?^NV,,179064.0
179064,158226,True,Wed Oct 04 10:03:13 +0000 2017,Hi @amazonhelp how do I get a refund on item which hasn't arrived in a group parcel ?,179063,
179065,AmazonHelp,False,Wed Oct 04 10:14:34 +0000 2017,@158227 The deal on the product is we have a No cost EMI option available for you. ^HN,,179066.0
179067,AmazonHelp,False,Wed Oct 04 10:14:00 +0000 2017,@158228 I'll be sure to pass on your feedback to our specialist team internally and work on it. ^AK,,179068.0
179069,AmazonHelp,False,Wed Oct 04 10:13:28 +0000 2017,"@158229 Por este medio no contamos con acceso a tu cuenta, por favor contacta nuestro SAC mediante el enlace: https://t.co/OjvUxwnzPe ^AZ",179070,179071.0
179070,158229,True,Wed Oct 04 10:47:11 +0000 2017,"@AmazonHelp Bien, gracias, espero que ahí me puedan dar una solución o, al menos, concretarme si es normal que se demore tanto un reembolso por parte de un vendedor vuestro, va a llegar a 1 mes desde que envié el producto de vuelta.",179072,179069.0
179072,AmazonHelp,False,Wed Oct 04 11:00:24 +0000 2017,"@158229 Entiendo, por favor mantennos al tanto.  ¡Saludos! ^AZ",,179070.0
179071,158229,True,Wed Oct 04 10:06:50 +0000 2017,"@AmazonHelp Del producto en el que puse la reclamacion no me sale esa opcion, unicamente ver estado devolucion, comprar de nuevo y dejar una opinion, imagino que podreis acceder vostros mismos y comprobarlo. El otro envio lo he recibido hace un momento.",179069,179073.0
179073,AmazonHelp,False,Wed Oct 04 09:00:33 +0000 2017,"@158229 ¿Qué indica el estado de tu reclamación? Ingresa aquí, para ver como obtener esa info: https://t.co/2msBQUc376 ^AV",179071,179074.0
179074,158229,True,Wed Oct 04 08:58:01 +0000 2017,"@AmazonHelp Eso es lo que he hecho, y sigo sin respuesta",179073,179075.0
179075,AmazonHelp,False,Wed Oct 04 08:39:56 +0000 2017,"@158229 En este caso, te recomendamos que apliques la Garantía de la A a la Z, siguiendo lo que se dice aquí: https://t.co/B3Ye5DRykU ^AV",179074,179076.0
179076,158229,True,Wed Oct 04 08:32:55 +0000 2017,"@AmazonHelp Acabo de responder a un compañero tuyo, imagino, la misma pregunta, vendedores extrernos y a traves de mails",179075,179077.0
179077,AmazonHelp,False,Wed Oct 04 08:31:30 +0000 2017,"@158229 Hola, ¿los pedidos eran de Amazon o de un vendedor Marketplace? ¿Por cuál medio has realizado tus reclamaciones?^JD",179076,179078.0
179079,AmazonHelp,False,Wed Oct 04 10:13:28 +0000 2017,"@158230 If the book is ok, then you do not need to contact us for a replacement. ^KM",,179080.0
179080,158230,True,Wed Oct 04 10:01:29 +0000 2017,@AmazonHelp The book was in pristine condition and not damaged. I do not need a replacement,179079,179081.0
179081,AmazonHelp,False,Sat Sep 30 09:09:27 +0000 2017,"@158230 Yes, please do and please let us know how it goes! ^RL",179080,179082.0
179082,158230,True,Sat Sep 30 08:46:49 +0000 2017,@AmazonHelp Should I open the parcel and inspect the item first? Maybe only the parcel is damaged?,179081,179083.0
179083,AmazonHelp,False,Sat Sep 30 08:18:39 +0000 2017,@158230 I'm sorry about this. Please contact us here:  https://t.co/JzP7hlA23B ^AT,179082,179084.0
179084,158230,True,Sat Sep 30 07:58:22 +0000 2017,@AmazonHelp It was shipped from Amazon UK and is a book.  This is the message I received saying it would be shipped to my address: https://t.co/l6lZuhRNXX,179083,179085.0
179085,AmazonHelp,False,Sat Sep 30 07:24:41 +0000 2017,"@158230 Hi, if an item is damaged in transit we would normally send it back to the warehouse and provide you with a refund. 1/2 ^CR",179084,179086.0
179086,158230,True,Sat Sep 30 07:02:50 +0000 2017,@AmazonHelp I was told to contact Amazon when parcel arrived,179085,179087.0
179087,AmazonHelp,False,Sat Sep 30 06:39:25 +0000 2017,@158230 Have you been in touch with us here: https://t.co/hApLpMlfHN ?^CD,179086,179088.0
179089,AmazonHelp,False,Wed Oct 04 10:13:28 +0000 2017,"@158231 Bonjour, vous pouvez contacter notre SAV via le lien suivant : https://t.co/qzuu0dgDXz afin d'effectuer des recherches ^ME",,179090.0
179093,AmazonHelp,False,Wed Oct 04 10:13:28 +0000 2017,"@158232 That's quite a comment, Sheelendra. Could you tell us what went wrong? We'll get it sorted out. ^MS","179094,179095,179096",179097.0
179094,158232,True,Wed Oct 04 11:22:03 +0000 2017,"@AmazonHelp I had purchased a led projector on 24.09.17 and it's not connected with our Laptop, or Mobil than we make a replacement request","179098,179099",179093.0
179098,AmazonHelp,False,Wed Oct 04 11:47:30 +0000 2017,@158232 We will work on it.  2/2^SB,,179094.0
179099,AmazonHelp,False,Wed Oct 04 11:47:30 +0000 2017,"@158232 Sorry for the delay with pick up, Sheelendra. Please reach out to our support team here: https://t.co/vlvfJr4nN9? 1/2^SB",,179094.0
179095,158232,True,Wed Oct 04 11:22:33 +0000 2017,@AmazonHelp 8595425206 call me on tomorrow,,179093.0
179096,158232,True,Thu Oct 05 11:58:22 +0000 2017,@AmazonHelp Deliver now after 8days,179100,179093.0
179100,AmazonHelp,False,Thu Oct 05 12:10:55 +0000 2017,@158232 I understand you had an issue with a pick up. May I know if you contacted our support team regarding the concern? ^BS,,179096.0
179102,AmazonHelp,False,Wed Oct 04 10:13:00 +0000 2017,@158233 Did you use the link? What information were you provided with? ^MC,,179103.0
179103,158233,True,Wed Oct 04 10:00:40 +0000 2017,@AmazonHelp It's a University - how can this be mistaken for not commercial? It's a mail room - how can this be missed?,179102,179104.0
179104,AmazonHelp,False,Wed Oct 04 09:03:25 +0000 2017,@158233 Hi Gunter- Have you marked the delivery address as a commercial address? Who is the carrier for the order? ^NV,179103,179105.0
179105,158233,True,Wed Oct 04 08:51:58 +0000 2017,@AmazonHelp And last attempt was at 655pm at a business address. Very disappointed.,179104,179106.0
179106,158233,True,Wed Oct 04 08:48:08 +0000 2017,"@AmazonHelp It's a University with mail room - twice I got a ""failed delivery attempt"" message.",179105,179107.0
179107,AmazonHelp,False,Wed Oct 04 08:05:25 +0000 2017,@158233 Hi Gunter- Have you been at the delivery address at the time of the attempts? Has any communication been sent regarding this? ^NV,179106,179108.0
179109,AmazonHelp,False,Wed Oct 04 10:13:00 +0000 2017,@158234 I so wish we had that available with us. Seems like quite an engrossing story. ^AB,179110,179111.0
179110,158234,True,Wed Oct 04 10:19:48 +0000 2017,"@AmazonHelp Bear Town is available already. Maria in the Moon, I have to check. :)",179112,179109.0
179112,AmazonHelp,False,Wed Oct 04 10:39:52 +0000 2017,@158234 Actually both are available. They sound to be quite an engrossing story. Hope you get to read them soon :) ^AB,179113,179110.0
179113,158234,True,Wed Oct 04 10:50:13 +0000 2017,@AmazonHelp Sure. Thank you so much :),179114,179112.0
179114,AmazonHelp,False,Wed Oct 04 11:06:29 +0000 2017,@158234 You're welcome. ^AP,,179113.0
179111,158234,True,Wed Oct 04 09:47:31 +0000 2017,"@AmazonHelp I try to read all types, but sci-fi doesn't work for me. Catching up on Non Fiction as well. Looking fwd to Maria in the Moon &amp; Bear Town :)",179109,179115.0
179115,AmazonHelp,False,Wed Oct 04 09:18:00 +0000 2017,@158234 Aww.. that's sad! Wonder which genre interests you the most? ^AB,179111,179116.0
179116,158234,True,Wed Oct 04 08:40:53 +0000 2017,"@AmazonHelp There are loads, but I am broke :p",179115,179117.0
179117,AmazonHelp,False,Wed Oct 04 07:34:26 +0000 2017,@158234 That's great! I'd really like to know what's next for the shelf. Keep us posted when you find a new one to dive into. ^AB,179116,179118.0
179118,158234,True,Wed Oct 04 07:10:59 +0000 2017,@AmazonHelp Ha ha. Thanks. All I know is that I love reading :),179117,179119.0
179119,AmazonHelp,False,Wed Oct 04 07:07:52 +0000 2017,@158234 You seem to have a knack in selecting great books. #RobertLangdonFTW ^AB,179118,179120.0
179121,AmazonHelp,False,Wed Oct 04 10:12:28 +0000 2017,@158235 You're most welcome. ^CB,,179122.0
179122,158235,True,Wed Oct 04 10:08:27 +0000 2017,@AmazonHelp done thx,179121,179123.0
179123,AmazonHelp,False,Wed Oct 04 09:43:29 +0000 2017,"@158235 Yes, if you have amazon promo, you could use it for the payment. ^ST",179122,179124.0
179124,158235,True,Wed Oct 04 09:27:14 +0000 2017,@AmazonHelp I want to buy mi wrist band for health count it is priced at inr1200 approx I HV a inr 500 promo code will it be applicable,"179123,179125",
179126,AmazonHelp,False,Wed Oct 04 10:11:54 +0000 2017,@158236 Sorry for the hassle Aarav. Kindly revert to the email you've received from us and we'll check this for you. ^HN,179127,179128.0
179127,158236,True,Wed Oct 04 10:12:50 +0000 2017,"@AmazonHelp please check my old 
tweets .or tell me the procedure to do so !!",179129,179126.0
179129,AmazonHelp,False,Wed Oct 04 10:27:31 +0000 2017,@158236 I'm sorry for the inconvenience you've faced so far. Please revert to our email for proceedings and updates. ^HA,179130,179127.0
179130,158236,True,Wed Oct 04 10:35:21 +0000 2017,"@AmazonHelp 408-0831158-4724315.
this is my order number you promised me to
send invoice bw 24
-
48
 hours","179131,179132",179129.0
179131,AmazonHelp,False,Wed Oct 04 10:58:56 +0000 2017,@158236 Please don’t provide your details here as we consider them to be personal information. Our page is visible to public. ^GS,179133,179130.0
179133,158236,True,Wed Oct 04 11:01:01 +0000 2017,@AmazonHelp i know that am fed up with talking cs and tweeting  Amazonhelp let people know what a shit customer service you are providing #3week no bill,179134,179131.0
179134,AmazonHelp,False,Wed Oct 04 11:18:32 +0000 2017,@158236 We've sent a correspondence to your registered email id. Please check the same and reply to the same. ^ZH,179135,179133.0
179135,158236,True,Wed Oct 04 11:24:30 +0000 2017,@AmazonHelp asking for 6 more hour wtf tell me exactly how much more hours u need to send me a right invoice #Amazoncheat,179136,179134.0
179136,AmazonHelp,False,Wed Oct 04 11:50:00 +0000 2017,@158236 I'm sorry the issue is taking longer than usual. We're working on it and we'll get back to you soon. ^AP,179137,179135.0
179137,158236,True,Wed Oct 04 11:52:29 +0000 2017,"@AmazonHelp okeu if within 6
hour i didn't receive bill
then am going to consumer court",179138,179136.0
179138,AmazonHelp,False,Wed Oct 04 12:00:00 +0000 2017,"@158236 We can't access your account over Twitter, owing to security reasons. You can choose to write back to our e-mail. ^CB",,179137.0
179132,AmazonHelp,False,Wed Oct 04 10:58:00 +0000 2017,@158236 We're working on this. Request you to reply on our email correspondence. ^GS,,179130.0
179139,AmazonHelp,False,Wed Oct 04 10:11:00 +0000 2017,@158237 Is your country available in the drop down menu? What Amazon website is your acc on? https://t.co/1fz78PNFM0? ^JJ,"179140,179141",179142.0
179140,158237,True,Wed Oct 04 11:37:01 +0000 2017,"@AmazonHelp I’m using a screen reader, which is what blind people use to interact with their computer. The options are not spoken by the SR.",,179139.0
179141,158237,True,Wed Oct 04 11:35:37 +0000 2017,@AmazonHelp My account is on the NL site.,179143,179139.0
179143,AmazonHelp,False,Wed Oct 04 11:52:32 +0000 2017,@158237 Hi - pls use this for more info - and to contact us : https://t.co/JBCqzkP7tw  ^TD,,179141.0
179142,158237,True,Wed Oct 04 09:59:35 +0000 2017,"@AmazonHelp Thanks for the quick reply! No, but I cannot choose my country from the dropdown when using the Voiceover screen reader.",179139,179144.0
179144,AmazonHelp,False,Wed Oct 04 09:58:58 +0000 2017,"@158237 Sorry to hear that, are you getting an error message? ^JJ",179142,179145.0
179146,AmazonHelp,False,Wed Oct 04 10:10:27 +0000 2017,"@158238 早く届いてよかったです！プライムのご利用ありがとうございますm(*-ω-)m
(さっそく設置でしょうか… ?!)O o｡.(´-`*) RI",179147,179148.0
179147,158238,True,Wed Oct 04 10:56:56 +0000 2017,@AmazonHelp PCの熱が上がらなくなり大変助かりました(*^ω^*),179149,179146.0
179149,AmazonHelp,False,Wed Oct 04 11:05:29 +0000 2017,"@158238 よかったです（*’∀’人）
Amazonのまたのご利用をお待ちしております！ RI",,179147.0
179150,AmazonHelp,False,Wed Oct 04 10:09:29 +0000 2017,"@158239 Seems like an account verification issue, please reply to the email and this will be sorted out. ^MS",179151,179152.0
179151,158239,True,Wed Oct 04 10:10:46 +0000 2017,@AmazonHelp Kindly check inbox,179153,179150.0
179153,AmazonHelp,False,Wed Oct 04 10:18:27 +0000 2017,"@158239 As you've responded to the email, we'll work on it and get back to you. ^HN",179154,179151.0
179154,158239,True,Wed Oct 04 10:19:09 +0000 2017,@AmazonHelp Ohkk plzz solve my matter ASAP,179155,179153.0
179155,AmazonHelp,False,Wed Oct 04 10:28:27 +0000 2017,@158239 Appreciate your understanding. ^SA,179156,179154.0
179156,158239,True,Fri Oct 06 04:56:00 +0000 2017,@AmazonHelp Why is my account not open yet? how much more time it will take?,"179157,179158",179155.0
179157,AmazonHelp,False,Fri Oct 06 06:00:00 +0000 2017,@158239 to the email you've received from our specialist team with the requested info and they'll reach out to you. (2/2) ^KA,179159,179156.0
179159,158239,True,Fri Oct 06 06:02:35 +0000 2017,@AmazonHelp Already responded,179160,179157.0
179160,AmazonHelp,False,Fri Oct 06 06:08:00 +0000 2017,@158239 You'll be getting a revert from the account specialist team at the earliest. I request you to wait until you receive it. ^AU,"179161,179162",179159.0
179161,158239,True,Fri Oct 06 07:04:13 +0000 2017,@AmazonHelp I got this mail yesterday https://t.co/YcuH8lZOZ1,"179163,179164",179160.0
179163,AmazonHelp,False,Fri Oct 06 08:40:35 +0000 2017,"@158239 Hence, please provide them with the required information to assist you with this accordingly. (2/2)^HR",,179161.0
179164,AmazonHelp,False,Fri Oct 06 08:40:30 +0000 2017,"@158239 For account related issues, we can't assist you as this will be handled by our account specialist team.(1/2)^HR",,179161.0
179162,158239,True,Fri Oct 06 08:23:51 +0000 2017,"@AmazonHelp i added gift card, now why This information i need to provide? For what?",,179160.0
179158,AmazonHelp,False,Fri Oct 06 05:59:29 +0000 2017,@158239 Sorry for the inconvenience. We can't gain access to your account details via Twitter. Please reply to the email (1/2) ^KA,,179156.0
179152,158239,True,Wed Oct 04 09:56:08 +0000 2017,@AmazonHelp Got this mail.. https://t.co/xaaDLpMEmt,179150,179165.0
179165,AmazonHelp,False,Wed Oct 04 09:54:00 +0000 2017,"@158239 If an account is put on hold, a correspondence is sent to the registered email id. Please check the same for more info. ^ZH",179152,179166.0
179166,158239,True,Wed Oct 04 09:39:20 +0000 2017,"@115850 @AmazonHelp 
May I know why? And plzz solve my matter ASAP 😢 https://t.co/mfMvgMTw6F",179165,
179167,AmazonHelp,False,Wed Oct 04 10:08:00 +0000 2017,@158240 We ship the products to meet the estimates Chetan. Could you please tell us if we've missed the estimated delivery date? ^HN,179168,179169.0
179168,158240,True,Wed Oct 04 11:51:15 +0000 2017,@AmazonHelp Why don't u share tracking details. You have added Seller with half info.  You don't have seller contact num,179170,179167.0
179170,AmazonHelp,False,Wed Oct 04 12:02:26 +0000 2017,@158240 Let me help you out here. Please drop your details here: https://t.co/tPtSrfSxP2 so that we can get in touch with you. ^VM,179171,179168.0
179171,158240,True,Fri Oct 06 10:44:14 +0000 2017,@AmazonHelp I hve nt received the product yet. There is no tracking  details.u people are Jst making Fool.  Product is nt shipped.,179172,179170.0
179172,AmazonHelp,False,Fri Oct 06 11:02:00 +0000 2017,"@158240 Sorry about the delivery. If you've shared your details, you might have received an email from us, please reply to it. ^HA",179173,179171.0
179173,158240,True,Fri Oct 06 11:13:56 +0000 2017,@AmazonHelp See d awb num 111.Wat ajoke.placed this order on 23 sep.till now I haven't rcved.fake seller.Fake order https://t.co/2s5nnOuoxy is stucked. https://t.co/jIryATmdn2,179174,179172.0
179174,AmazonHelp,False,Fri Oct 06 11:25:32 +0000 2017,"@158240 I'm sorry for the confusion with the tracking number, can you confirm sharing your details here: https://t.co/GIJyeYqKE0? ^MJ",179175,179173.0
179175,158240,True,Fri Oct 06 11:31:54 +0000 2017,@AmazonHelp I am shocked.That how can u add seller with half https://t.co/xITKKrwr5z have no contact details of seller. He is not responding.,"179176,179177",179174.0
179176,AmazonHelp,False,Fri Oct 06 11:51:33 +0000 2017,@158240 details from the link here: https://t.co/beaaDm0muc to assist you further. (2/2)^HR,,179175.0
179177,AmazonHelp,False,Fri Oct 06 11:51:31 +0000 2017,"@158240 As this is a social media platform, we can't view your order details. Please share your(1/2)^HR",,179175.0
179178,AmazonHelp,False,Wed Oct 04 10:07:32 +0000 2017,@158241 Have you tried cancelling it through your account Bonnie? https://t.co/KisXmh4pk0 ^KM,179179,179180.0
179179,158241,True,Wed Oct 04 10:09:54 +0000 2017,@AmazonHelp Twice. Emailed customer service to be told I will eventually get a refund and that I had streamed a TV show yesterday while I was at work 🤔,,179178.0
179181,AmazonHelp,False,Wed Oct 04 10:07:32 +0000 2017,@158242 なるほど🐻🐻🐻　クマのパーカー着て気分上げてくださいね✨ RI,,179182.0
179182,158242,True,Wed Oct 04 09:45:27 +0000 2017,@AmazonHelp なんかこう、三匹ならんでますw,179181,179183.0
179183,AmazonHelp,False,Wed Oct 04 07:32:51 +0000 2017,@158242 |ω・)ﾁﾗｯ.｡oO(クマのパーカー...気になります...!) YM,179182,179184.0
179185,AmazonHelp,False,Wed Oct 04 10:07:32 +0000 2017,@158243 Thank for sharing. ^MC,,179186.0
179186,158243,True,Wed Oct 04 09:56:50 +0000 2017,"@AmazonHelp EA have confirmed a known issue with PS4 players being able to download. Here’s a link if it helps others.

https://t.co/iNdIP16qmq",179185,179187.0
179187,AmazonHelp,False,Wed Oct 04 09:32:27 +0000 2017,@158243 click here:  https://t.co/JzP7hlA23B we'll help :) ^AS,179186,179188.0
179188,158243,True,Wed Oct 04 09:19:00 +0000 2017,@AmazonHelp What is the best way to do that for game preorder codes? I’m in the UK. Thanks for reaching out,179187,179189.0
179189,AmazonHelp,False,Wed Oct 04 09:17:00 +0000 2017,@158243 Hi Christopher- Have you gotten in touch with us directly regarding this? ^NV,179188,179190.0
179190,158243,True,Wed Oct 04 09:04:23 +0000 2017,@158244 @123583 @AmazonHelp Sadly I’ve tried that a few times already. Checked website and through mobile app too. Thanks for the suggestion :) Much appreciated,179189,179191.0
179191,158244,True,Wed Oct 04 08:59:44 +0000 2017,@158243 @123583 @AmazonHelp Full restart of console/PC may help?,179190,179192.0
179192,158243,True,Wed Oct 04 08:58:13 +0000 2017,"@123583 Redeemed my @AmazonHelp preorder code on Sunday but just get ""Not available for purchase"" on #StarWarsBattlefrontIIBETA :(",179191,
179193,AmazonHelp,False,Wed Oct 04 10:07:00 +0000 2017,@158245 The refund will be credited as soon as possible Kulsum. ^HN,,179194.0
179194,158245,True,Wed Oct 04 09:56:02 +0000 2017,@AmazonHelp Dear Amazon. CC filed a request for my refund. But wht about my shopping that I was supposed to be bought in Diwali sale which is going on.,179193,179195.0
179195,AmazonHelp,False,Wed Oct 04 09:54:00 +0000 2017,"@158245 We apologize for the delay in refund. To make sure, has the issue been closed by our support team? ^CB","179196,179194",179197.0
179198,AmazonHelp,False,Wed Oct 04 09:58:54 +0000 2017,@158246 Please keep us posted. ^MC,179199,179200.0
179199,158246,True,Wed Oct 04 11:24:40 +0000 2017,"@AmazonHelp As I thought - “Please phone us” more time wasted on an 0800 number, I can see this account being closed - NOT HAPPY!!",179201,179198.0
179201,AmazonHelp,False,Wed Oct 04 11:38:36 +0000 2017,@158246 Have you contacted us on the number? ^MC,179202,179199.0
179202,158246,True,Wed Oct 04 11:44:56 +0000 2017,"@AmazonHelp I’m out and about, as I am everyday. 0800 numbers cost on a mobile. The problem is yours to fix, I simply changed my password!",179203,179201.0
179203,AmazonHelp,False,Wed Oct 04 11:59:31 +0000 2017,"@158246 Please use this link to get in touch when you can, we'll call you so there's no charge: https://t.co/JzP7hlA23B ^RL","179204,179205",179202.0
179204,158246,True,Wed Oct 04 14:00:46 +0000 2017,@AmazonHelp I used the link in your tweet - lead me to a log in page - I CANT LOG IN - is that loud enough?,179206,179203.0
179206,AmazonHelp,False,Wed Oct 04 14:24:03 +0000 2017,@158246 Keep an eye out on your e-mail and keep us posted. ^CE,"179207,179208",179204.0
179207,158246,True,Wed Oct 04 21:57:27 +0000 2017,"@AmazonHelp Still looking, nothing yet!",,179206.0
179208,158246,True,Thu Oct 05 06:59:54 +0000 2017,@AmazonHelp Still looking - no new emails from Amazon,179209,179206.0
179209,AmazonHelp,False,Thu Oct 05 07:07:55 +0000 2017,@158246 Sorry to hear that. Get in touch here: https://t.co/JzP7hlA23B and we'll be happy to help. ^RS,179210,179208.0
179210,158246,True,Thu Oct 05 07:09:09 +0000 2017,@AmazonHelp Read the previous tweets - I can’t log in! This has been going on for a day now!!!,179211,179209.0
179211,AmazonHelp,False,Thu Oct 05 07:21:27 +0000 2017,"@158246 We can not access accounts via Social Media, when you have an opportunity, please contact us on 0808 1453760  ^TD","179212,179213",179210.0
179212,158246,True,Thu Oct 05 09:42:31 +0000 2017,@AmazonHelp Please convey my apologies to the representative that I hung up on this morning - I had run out of time. She inadvertently identified the ..,,179211.0
179213,158246,True,Thu Oct 05 09:44:05 +0000 2017,@AmazonHelp ... problem in a chance remark. Your procedures need to point out NOT to use a password you’ve already used (not that I knew I had!).,179214,179211.0
179214,AmazonHelp,False,Thu Oct 05 09:59:52 +0000 2017,"@158246 I'm glad to hear that the issue was figured out, thanks for the feedback. ^JJ",,179213.0
179205,158246,True,Wed Oct 04 13:59:25 +0000 2017,"@AmazonHelp I just rang the number you sent me in the email “This number is no longer in use” - get a grip Amazon, your systems are broke!!!",,179203.0
179200,158246,True,Wed Oct 04 09:52:25 +0000 2017,@AmazonHelp Email sent - not very hopeful,179198,179215.0
179215,AmazonHelp,False,Wed Oct 04 09:45:00 +0000 2017,"@158246 We would like to look into this with you, can you contact us via:https://t.co/MP5vzJO4aR (You won't need to sign in) ^NV",179200,179216.0
179216,158246,True,Wed Oct 04 09:31:24 +0000 2017,"@AmazonHelp Afraid not - just checked! I wouldn’t be so annoyed if it was the first time, but it happens every time!!!",179215,179217.0
179217,AmazonHelp,False,Wed Oct 04 08:32:27 +0000 2017,@158246 Have you received an email from the Account Specialist team?^CD,179216,179218.0
179219,AmazonHelp,False,Wed Oct 04 10:07:00 +0000 2017,@158247 I'll be sure to pass your comments as feedback to our concerned team for review. ^GS,,179220.0
179220,158247,True,Wed Oct 04 09:48:33 +0000 2017,@AmazonHelp Spoke to CS and mailed all the documents with photo evidence.,179219,179221.0
179221,AmazonHelp,False,Wed Oct 04 09:40:52 +0000 2017,@158247 We're sorry for the inconvenience. Please contact us here: https://t.co/9mwpIdOzZn and we'll investigate this. ^ZH,179220,179222.0
179223,AmazonHelp,False,Wed Oct 04 10:06:29 +0000 2017,@158248 That's quite a remark. I would like to help! May I know what went wrong? ^HR,,179224.0
179246,AmazonHelp,False,Wed Oct 04 10:04:55 +0000 2017,@158249 Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.(2/2) ^CB,,179247.0
179249,AmazonHelp,False,Wed Oct 04 10:04:54 +0000 2017,"@158250 Fire TV Stickのご購入からプライムのご登録まで、押し売り状態で失礼いたしました。
プライム・ビデオでは様々なジャンルの作品をご用意しておりますので、どうぞ存分にお楽しみください♪ (お子様に負けないように！)O o｡.(´-`*) RI",,179250.0
179250,158250,True,Wed Oct 04 09:45:21 +0000 2017,"@AmazonHelp Amazonプライム登録しました！
AbemaTVをテレビで見たいと思い、購入したのですが…
Amazonプライム(ﾟ∀ﾟ；)ﾔ・・・ｬﾊﾞ
なんで今まで知らなかったんだL(ﾟ□ﾟ)」ｵｰﾏｲｶﾞ!
テンション上がりまくりですよ(*^^*)
子供とテレビの取り合いになりそ(^^;",179249,179251.0
179251,AmazonHelp,False,Wed Oct 04 08:54:00 +0000 2017,@158250 設定お疲れさまでした～♪ (*´∇｀*) はい、ぜひこの機会にご登録くださいませ！ｄ(＞∀＜) https://t.co/qjaFIyMkEk TN,179250,179252.0
179252,158250,True,Wed Oct 04 08:46:26 +0000 2017,"@AmazonHelp ありがとうございます！
先程届いて、設定も出来ました(*^^*)
これを期に、Amazonプライムに入っちゃいます(*´△｀*)。o゜
ﾔﾊﾞ(p´□`q)ﾔﾊﾞ゜o 。",179251,179253.0
179253,AmazonHelp,False,Wed Oct 04 05:29:25 +0000 2017,@158250 もうすぐですね～♪ (*´∇｀*) 届いたら設定頑張ってくださいね♪ ヘルプページもございますので、よろしければ、リンクよりご参照くださいませ！ https://t.co/53GTzFHV9d TN,179252,179254.0
179248,AmazonHelp,False,Wed Oct 04 10:04:54 +0000 2017,@158249 We apologize for the hassle/ You can connect with us here: https://t.co/R3EfhzgU8B (1/2) ^CB.,179255,179247.0
179255,158249,True,Thu Oct 05 05:48:59 +0000 2017,@AmazonHelp @115850 can somebody call me and update me on why the JBL charge 3 speaker is not yet shipped it was expected to be delivered tomorrow…,179256,179248.0
179256,AmazonHelp,False,Thu Oct 05 06:31:50 +0000 2017,@158249 Did we happen to miss the estimated delivery date? ^SB,,179255.0
179257,AmazonHelp,False,Wed Oct 04 10:04:24 +0000 2017,@158251 S'agit-il d'un article expédié par amazon ou par un tiers s'il vous plaît? ^SA,179258,179259.0
179258,158251,True,Wed Oct 04 10:05:40 +0000 2017,@AmazonHelp Amazon Logistic...,179260,179257.0
179260,AmazonHelp,False,Wed Oct 04 10:21:45 +0000 2017,"@158251 Quelle a été la réponse de notre SAV ? une enquête a t-elle été ouverte ? 
^KE",179261,179258.0
179261,158251,True,Wed Oct 04 10:23:14 +0000 2017,@AmazonHelp Qu une enquête est ouverte..  aucune nouvelle depuis malheureusement et un colis non livré du au manque de professionnalisme des livreurs,"179262,179263",179260.0
